Fecha,Ventas,NumTransacc,NumPedidos,NumClientes,UnidadesVendidas,EsFinDeSemana,Trimestre,SemanaMes,DiaAnio,SemanaAnio,Ventas_Lag1,Ventas_Lag7,Ventas_Media_7d,Ventas_Media_30d,Es_Navidad,Dias_para_Navidad,DiaSemana_sin,DiaSemana_cos,Mes_sin,Mes_cos,Prod_20724,Prod_20725,Prod_21212,Prod_21977,Prod_22086,Prod_22178,Prod_22197,Prod_22492,Prod_22834,Prod_23084,Prod_23203,Prod_23307,Prod_47566,Prod_71459,Prod_84077,Prod_84755,Prod_84879,Prod_85099B,Prod_85123A,Prod_Otros,Prod_Sin_Actividad
2011-03-12,0.0,0.0,0.0,0.0,0.0,1,1,2,71,10,20283.74,0.0,17572.674285714285,17078.497333333336,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-03-13,4056.7200000000003,519.0,16.0,16.0,2706.0,1,1,2,72,10,0.0,9333.16,16818.897142857142,16619.127333333334,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-03-14,22595.31,1067.0,50.0,41.0,13016.0,0,1,2,73,11,4056.7200000000003,26241.03,16298.08,17372.304333333333,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-15,19090.77,1260.0,51.0,40.0,8764.0,0,1,3,74,11,22595.31,24000.09,15596.748571428572,17827.048333333332,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-03-16,19432.78,846.0,52.0,46.0,10834.0,0,1,3,75,11,19090.77,19522.37,15583.949999999999,17740.942666666666,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-03-17,27815.37,1999.0,62.0,51.0,14220.0,0,1,3,76,11,19432.78,23628.329999999998,16182.098571428573,17526.269333333334,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-18,23843.15,1277.0,63.0,48.0,11402.0,0,1,3,77,11,27815.37,20283.74,16690.585714285717,17551.139,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-03-19,0.0,0.0,0.0,0.0,0.0,1,1,3,78,11,23843.15,0.0,16690.585714285717,16750.340333333334,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-03-20,20092.88,1411.0,60.0,56.0,10712.0,1,1,3,79,11,0.0,4056.7200000000003,18981.465714285714,16912.490999999998,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-21,15601.1,1032.0,53.0,47.0,9754.0,0,1,3,80,12,20092.88,22595.31,17982.292857142857,17432.527666666665,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-22,27852.71,2315.0,52.0,40.0,14476.0,0,1,4,81,12,15601.1,19090.77,19233.99857142857,18051.610999999997,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-03-23,21765.84,1261.0,63.0,55.0,12508.0,0,1,4,82,12,27852.71,19432.78,19567.292857142857,17755.750666666667,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-03-24,26494.02,1482.0,67.0,62.0,14064.0,0,1,4,83,12,21765.84,27815.37,19378.528571428575,17704.20466666667,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-03-25,23329.02,1317.0,56.0,45.0,11982.0,0,1,4,84,12,26494.02,23843.15,19305.08142857143,17670.224,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-26,0.0,0.0,0.0,0.0,0.0,1,1,4,85,12,23329.02,0.0,19305.08142857143,16944.538,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-03-27,8869.4,706.0,32.0,31.0,4473.0,1,1,4,86,12,0.0,20092.88,17701.727142857144,16690.884,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-03-28,20506.55,1610.0,59.0,52.0,11998.0,0,1,4,87,13,8869.4,15601.1,18402.505714285715,17374.435666666668,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-03-29,60268.17,1930.0,62.0,46.0,26976.0,0,1,5,88,13,20506.55,27852.71,23033.285714285714,19074.636666666665,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-30,28496.56,1500.0,75.0,63.0,16842.0,0,1,5,89,13,60268.17,21765.84,23994.817142857144,19377.973666666665,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-31,28455.64,1622.0,65.0,57.0,15530.0,0,1,5,90,13,28496.56,26494.02,24275.04857142857,19535.510666666665,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-01,20063.1,1198.0,74.0,58.0,12494.0,0,2,1,91,13,28455.64,23329.02,23808.488571428574,19639.896333333334,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-04-02,0.0,0.0,0.0,0.0,0.0,1,2,1,92,13,20063.1,0.0,23808.488571428574,18619.471,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-03,6392.45,705.0,20.0,18.0,4178.0,1,2,1,93,13,0.0,8869.4,23454.63857142857,18267.675333333333,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-04-04,24234.75,1635.0,56.0,47.0,13146.0,0,2,1,94,14,6392.45,20506.55,23987.23857142857,19075.500333333333,0,0,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-05,23279.6,1128.0,51.0,44.0,13435.0,0,2,1,95,14,24234.75,60268.17,18703.157142857144,19540.381666666664,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-06,16468.71,1063.0,40.0,36.0,8877.0,0,2,1,96,14,23279.6,28496.56,16984.89285714286,19214.637666666662,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-04-07,17381.37,1475.0,64.0,57.0,10021.0,0,2,1,97,14,16468.71,28455.64,15402.854285714286,18994.013666666662,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-08,21832.08,1354.0,70.0,62.0,11639.0,0,2,2,98,14,17381.37,20063.1,15655.565714285714,19071.004,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-09,0.0,0.0,0.0,0.0,0.0,1,2,2,99,14,21832.08,0.0,15655.565714285714,18283.393,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-10,9211.82,918.0,32.0,31.0,5507.0,1,2,2,100,14,0.0,6392.45,16058.332857142857,17914.329,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-04-11,20755.82,1210.0,62.0,54.0,12860.0,0,2,2,101,15,9211.82,24234.75,15561.342857142856,18606.18966666667,0,0,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-12,24226.26,1100.0,61.0,53.0,14645.0,0,2,2,102,15,20755.82,23279.6,15696.58,19278.50766666667,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-04-13,20923.36,1006.0,60.0,54.0,13653.0,0,2,2,103,15,24226.26,16468.71,16332.958571428573,19222.776,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-04-14,32754.64,1531.0,86.0,75.0,17493.0,0,2,2,104,15,20923.36,17381.37,18529.14,19678.238333333335,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-04-15,24987.72,1454.0,56.0,40.0,10552.0,0,2,3,105,15,32754.64,21832.08,18979.945714285714,19863.403,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-04-16,0.0,0.0,0.0,0.0,0.0,1,2,3,106,15,24987.72,0.0,18979.945714285714,18936.224,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-17,12221.7,935.0,42.0,39.0,7695.0,1,2,3,107,15,0.0,9211.82,19409.928571428572,18548.842333333334,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-18,30007.28,3099.0,68.0,55.0,15558.0,0,2,3,108,16,12221.7,20755.82,20731.565714285713,19549.085000000003,0,0,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-04-19,21670.74,1830.0,59.0,52.0,13518.0,0,2,3,109,16,30007.28,24226.26,20366.49142857143,19601.680333333334,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-20,24539.64,986.0,63.0,58.0,12821.0,0,2,3,110,16,21670.74,20923.36,20883.102857142858,19899.631666666664,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-21,29659.19,1880.0,77.0,64.0,15841.0,0,2,3,111,16,24539.64,32754.64,20440.895714285714,19959.847666666665,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-22,0.0,0.0,0.0,0.0,0.0,0,2,4,112,16,29659.19,24987.72,16871.22142857143,19234.319666666666,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-23,0.0,0.0,0.0,0.0,0.0,1,2,4,113,16,0.0,0.0,16871.22142857143,18351.185666666664,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-24,0.0,0.0,0.0,0.0,0.0,1,2,4,114,16,0.0,12221.7,15125.264285714287,17573.551666666663,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-25,0.0,0.0,0.0,0.0,0.0,0,2,4,115,17,0.0,30007.28,10838.51,17573.551666666663,0,0,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-26,26694.3,1842.0,71.0,55.0,13369.0,0,2,4,116,17,0.0,21670.74,11556.16142857143,18167.715000000004,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-27,22332.579999999998,1252.0,65.0,56.0,14140.0,0,2,4,117,17,26694.3,24539.64,11240.867142857142,18228.582666666665,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-04-28,19365.11,1118.0,58.0,49.0,12954.0,0,2,4,118,17,22332.579999999998,29659.19,9770.284285714284,16865.147333333334,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-29,0.0,0.0,0.0,0.0,0.0,0,2,5,119,17,19365.11,0.0,9770.284285714284,15915.261999999999,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-30,0.0,0.0,0.0,0.0,0.0,1,2,5,120,17,0.0,0.0,9770.284285714284,14966.740666666667,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-05-01,6729.74,445.0,18.0,18.0,3706.0,1,2,1,121,17,0.0,0.0,10731.675714285713,14522.295333333333,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-05-02,0.0,0.0,0.0,0.0,0.0,0,2,1,122,18,6729.74,0.0,10731.675714285713,14522.295333333333,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-05-03,23828.77,1351.0,64.0,49.0,11023.0,0,2,1,123,18,0.0,26694.3,10322.314285714285,15103.506,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-05-04,25873.53,1134.0,65.0,55.0,15259.0,0,2,1,124,18,23828.77,22332.579999999998,10828.164285714285,15158.132,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-05,26700.8,1781.0,88.0,75.0,15301.0,0,2,1,125,18,25873.53,19365.11,11876.119999999999,15272.172,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-05-06,33463.69,1994.0,82.0,64.0,17054.0,0,2,1,126,18,26700.8,0.0,16656.647142857142,15838.671333333334,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-07,0.0,0.0,0.0,0.0,0.0,1,2,1,127,18,33463.69,0.0,16656.647142857142,15259.292333333335,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-05-08,18093.68,1444.0,63.0,58.0,9884.0,1,2,2,128,18,0.0,6729.74,18280.067142857144,15134.679,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-05-09,26146.43,1740.0,71.0,59.0,13062.0,0,2,2,129,19,18093.68,0.0,22015.271428571432,16006.226666666666,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-10,40591.77,2485.0,95.0,62.0,18931.0,0,2,2,130,19,26146.43,23828.77,24409.985714285714,17052.225,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-11,31274.45,1650.0,80.0,56.0,17100.0,0,2,2,131,19,40591.77,25873.53,25181.545714285716,17402.846,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-05-12,52380.65,1904.0,84.0,68.0,29208.0,0,2,2,132,19,31274.45,26700.8,28850.095714285715,18341.325666666668,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-13,29042.079999999998,1403.0,73.0,52.0,14213.0,0,2,2,133,19,52380.65,33463.69,28218.43714285714,18611.949666666667,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-05-14,0.0,0.0,0.0,0.0,0.0,1,2,2,134,19,29042.079999999998,0.0,28218.437142857143,17520.128333333334,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-05-15,9754.33,802.0,31.0,29.0,4798.0,1,2,3,135,19,0.0,18093.68,27027.101428571426,17012.348666666665,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-05-16,37449.93,1575.0,67.0,51.0,15431.0,0,2,3,136,20,9754.33,26146.43,28641.88714285714,18260.679666666667,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-05-17,46552.17,1778.0,79.0,55.0,21850.0,0,2,3,137,20,37449.93,40591.77,29493.372857142855,19405.028666666665,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-05-18,31556.9,1315.0,73.0,62.0,15621.0,0,2,3,138,20,46552.17,31274.45,29533.722857142857,19456.682666666668,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-05-19,32443.05,1865.0,99.0,82.0,16795.0,0,2,3,139,20,31556.9,52380.65,26685.494285714285,19815.75966666667,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-05-20,23557.52,1087.0,71.0,58.0,13140.0,0,2,3,140,20,32443.05,29042.079999999998,25901.985714285718,19783.02233333333,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-05-21,0.0,0.0,0.0,0.0,0.0,1,2,3,141,20,23557.52,0.0,25901.985714285718,18794.382666666665,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-05-22,22592.35,1532.0,61.0,57.0,12310.0,1,2,4,142,20,0.0,9754.33,27735.98857142857,19547.461000000003,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-05-23,26738.45,1534.0,65.0,54.0,13417.0,0,2,4,143,21,22592.35,37449.93,26205.777142857143,20438.74266666667,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-24,25105.68,1689.0,68.0,53.0,11768.0,0,2,4,144,21,26738.45,46552.17,23141.992857142857,21275.59866666667,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-25,21302.83,1281.0,65.0,52.0,11519.0,0,2,4,145,21,25105.68,31556.9,21677.125714285714,21985.693000000003,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-05-26,25348.38,937.0,64.0,50.0,12950.0,0,2,4,146,21,21302.83,32443.05,20663.60142857143,21940.829,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-05-27,23315.03,1115.0,64.0,49.0,11100.0,0,2,4,147,21,25348.38,23557.52,20628.96,21973.577333333335,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-05-28,0.0,0.0,0.0,0.0,0.0,1,2,4,148,21,23315.03,0.0,20628.96,21328.073666666667,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-05-29,6781.76,612.0,24.0,20.0,3773.0,1,2,5,149,21,0.0,22592.35,18370.304285714283,21554.13233333333,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-05-30,0.0,0.0,0.0,0.0,0.0,0,2,5,150,22,6781.76,26738.45,14550.525714285714,21554.13233333333,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-05-31,19678.52,1243.0,54.0,48.0,9492.0,0,2,5,151,22,0.0,25105.68,13775.217142857144,21985.758333333335,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-06-01,17623.69,1409.0,42.0,35.0,9690.0,0,2,1,152,22,19678.52,21302.83,13249.625714285716,22573.214666666663,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-02,29768.7,1523.0,52.0,33.0,13499.0,0,2,1,153,22,17623.69,25348.38,13881.1,22771.212333333333,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-06-03,15181.9,841.0,44.0,37.0,7075.0,0,2,1,154,22,29768.7,23315.03,12719.224285714285,22414.824666666667,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-04,0.0,0.0,0.0,0.0,0.0,1,2,1,155,22,15181.9,0.0,12719.224285714285,21524.798,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-06-05,23648.56,1492.0,67.0,62.0,12939.0,1,2,1,156,22,0.0,6781.76,15128.767142857143,21197.627,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-06-06,16424.73,1166.0,56.0,53.0,9431.0,0,2,1,157,23,23648.56,0.0,17475.157142857144,21745.118000000002,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-07,30860.07,1858.0,77.0,68.0,16781.0,0,2,1,158,23,16424.73,19678.52,19072.52142857143,22170.66433333333,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-08,38804.18,2262.0,99.0,71.0,19165.0,0,2,2,159,23,30860.07,17623.69,22098.305714285718,22592.589333333333,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-06-09,31903.14,1796.0,85.0,76.0,18382.0,0,2,2,160,23,38804.18,29768.7,22403.225714285716,22302.968333333334,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-10,22032.94,1009.0,50.0,41.0,10513.0,0,2,2,161,23,31903.14,15181.9,23381.945714285714,21994.917999999998,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-11,0.0,0.0,0.0,0.0,0.0,1,2,2,162,23,22032.94,0.0,23381.945714285714,20248.896333333334,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-06-12,11301.49,1046.0,39.0,38.0,7141.0,1,2,2,163,23,0.0,23648.56,21618.078571428574,19657.54333333333,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-06-13,19249.3,1386.0,59.0,49.0,10493.0,0,2,2,164,24,11301.49,16424.73,22021.588571428572,20299.186666666665,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
