CustomerID,Recency,Frequency,Monetary,num_meses_activo,frecuencia_mensual,dias_entre_compras,ticket_promedio,gasto_mensual,num_productos_unicos,diversidad_producto,cantidad_total_comprada,cantidad_promedio_por_compra,num_cancelaciones,tasa_cancelacion,valor_devuelto,ratio_devolucion_monetario,compras_fin_semana,ratio_fin_semana,dia_semana_mas_frecuente,pais
13598.0,47,1,160.04,1,1.0,0.0,160.04,160.04,33,33.0,52,52.0,1,1.0,12.75,0.0797,1,1.0,Sunday,United Kingdom
13599.0,1,21,5066.12,9,2.33,18.2,241.24,562.9,171,8.14,3293,156.8,12,0.5714,121.35,0.024,0,0.0,Wednesday,United Kingdom
13600.0,312,1,212.92,1,1.0,0.0,212.92,212.92,19,19.0,324,324.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13601.0,45,2,693.32,2,1.0,166.0,346.66,346.66,90,45.0,548,274.0,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13602.0,65,1,428.89,1,1.0,0.0,428.89,428.89,23,23.0,267,267.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13603.0,26,1,164.34,1,1.0,0.0,164.34,164.34,27,27.0,164,164.0,0,0.0,0.0,0.0,1,1.0,Sunday,United Kingdom
13606.0,29,3,274.55,3,1.0,141.0,91.52,91.52,40,13.33,276,92.0,0,0.0,0.0,0.0,1,0.3333,Sunday,United Kingdom
13607.0,40,1,675.51,1,1.0,0.0,675.51,675.51,93,93.0,288,288.0,0,0.0,0.0,0.0,1,1.0,Sunday,United Kingdom
13610.0,12,7,1070.13,7,1.0,45.5,152.88,152.88,165,23.57,488,69.7,2,0.2857,16.45,0.0154,7,1.0,Sunday,United Kingdom
13611.0,89,3,1154.4,3,1.0,135.0,384.8,384.8,67,22.33,754,251.3,1,0.3333,13.6,0.0118,1,0.3333,Sunday,United Kingdom
13614.0,24,4,1535.06,4,1.0,102.0,383.76,383.76,171,42.75,564,141.0,0,0.0,0.0,0.0,1,0.25,Tuesday,United Kingdom
13615.0,313,1,417.69,1,1.0,0.0,417.69,417.69,23,23.0,189,189.0,1,1.0,17.7,0.0424,0,0.0,Tuesday,United Kingdom
13617.0,40,3,544.18,3,1.0,70.0,181.39,181.39,31,10.33,300,100.0,0,0.0,0.0,0.0,2,0.6667,Sunday,United Kingdom
13618.0,174,1,177.34,1,1.0,0.0,177.34,177.34,13,13.0,246,246.0,0,0.0,0.0,0.0,1,1.0,Sunday,United Kingdom
13621.0,117,1,213.85,1,1.0,0.0,213.85,213.85,19,19.0,343,343.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13623.0,31,5,725.54,5,1.0,66.5,145.11,145.11,75,15.0,286,57.2,2,0.4,31.54,0.0435,1,0.2,Thursday,United Kingdom
13626.0,253,1,257.23,1,1.0,0.0,257.23,257.23,19,19.0,209,209.0,0,0.0,0.0,0.0,0,0.0,Friday,United Kingdom
13627.0,59,5,1559.95,5,1.0,74.5,311.99,311.99,84,16.8,1197,239.4,2,0.4,14.45,0.0093,0,0.0,Thursday,United Kingdom
13629.0,23,11,7024.56,9,1.22,31.5,638.6,780.51,28,2.55,3942,358.4,0,0.0,0.0,0.0,1,0.0909,Wednesday,United Kingdom
13630.0,5,7,2006.34,6,1.17,46.7,286.62,334.39,51,7.29,1367,195.3,4,0.5714,36.1,0.018,3,0.4286,Friday,United Kingdom
13631.0,100,11,3070.42,5,2.2,16.7,279.13,614.08,6,0.55,467,42.5,1,0.0909,48.65,0.0158,1,0.0909,Tuesday,United Kingdom
13632.0,25,5,2118.93,4,1.25,54.5,423.79,529.73,121,24.2,1031,206.2,1,0.2,4.25,0.002,2,0.4,Sunday,United Kingdom
13634.0,33,5,1547.36,5,1.0,73.2,309.47,309.47,156,31.2,700,140.0,0,0.0,0.0,0.0,2,0.4,Sunday,United Kingdom
13635.0,68,1,1071.03,1,1.0,0.0,1071.03,1071.03,62,62.0,677,677.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13636.0,37,5,945.22,5,1.0,62.0,189.04,189.04,57,11.4,592,118.4,1,0.2,7.5,0.0079,1,0.2,Thursday,United Kingdom
13637.0,52,3,803.05,3,1.0,87.0,267.68,267.68,78,26.0,404,134.7,0,0.0,0.0,0.0,1,0.3333,Wednesday,United Kingdom
13638.0,16,1,122.64,1,1.0,0.0,122.64,122.64,8,8.0,93,93.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13639.0,74,1,993.74,1,1.0,0.0,993.74,993.74,39,39.0,776,776.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13642.0,216,1,304.88,1,1.0,0.0,304.88,304.88,57,57.0,151,151.0,0,0.0,0.0,0.0,1,1.0,Sunday,United Kingdom
13643.0,31,3,519.44,3,1.0,77.0,173.15,173.15,24,8.0,273,91.0,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13644.0,9,4,2599.71,4,1.0,29.7,649.93,649.93,144,36.0,2067,516.8,1,0.25,14.49,0.0056,0,0.0,Wednesday,United Kingdom
13645.0,120,1,252.1,1,1.0,0.0,252.1,252.1,5,5.0,158,158.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13647.0,10,4,1648.12,4,1.0,75.0,412.03,412.03,65,16.25,887,221.8,1,0.25,7.9,0.0048,0,0.0,Thursday,United Kingdom
13649.0,257,2,346.6,2,1.0,109.0,173.3,173.3,23,11.5,139,69.5,0,0.0,0.0,0.0,0,0.0,Wednesday,United Kingdom
13650.0,17,6,1836.34,5,1.2,50.0,306.06,367.27,79,13.17,922,153.7,1,0.1667,27.0,0.0147,0,0.0,Monday,United Kingdom
13651.0,40,1,79.2,1,1.0,0.0,79.2,79.2,5,5.0,32,32.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13652.0,46,3,1095.08,3,1.0,161.0,365.03,365.03,48,16.0,578,192.7,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13654.0,43,6,2677.73,5,1.2,46.0,446.29,535.55,157,26.17,2182,363.7,0,0.0,0.0,0.0,2,0.3333,Sunday,United Kingdom
13655.0,114,2,932.97,2,1.0,127.0,466.48,466.48,52,26.0,605,302.5,0,0.0,0.0,0.0,0,0.0,Wednesday,United Kingdom
13656.0,165,2,379.65,2,1.0,172.0,189.82,189.82,49,24.5,490,245.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13657.0,11,2,379.89,2,1.0,190.0,189.94,189.94,16,8.0,209,104.5,0,0.0,0.0,0.0,1,0.5,Sunday,United Kingdom
13658.0,10,5,2492.37,3,1.67,48.5,498.47,830.79,91,18.2,1019,203.8,2,0.4,101.7,0.0408,0,0.0,Thursday,United Kingdom
13659.0,197,2,1470.35,2,1.0,115.0,735.18,735.18,92,46.0,882,441.0,1,0.5,22.35,0.0152,1,0.5,Sunday,United Kingdom
13662.0,86,3,864.46,3,1.0,86.5,288.15,288.15,50,16.67,533,177.7,4,1.3333,18.68,0.0216,0,0.0,Thursday,United Kingdom
13663.0,179,1,189.47,1,1.0,0.0,189.47,189.47,13,13.0,91,91.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13666.0,60,3,84.65,2,1.5,113.5,28.22,42.32,12,4.0,41,13.7,0,0.0,0.0,0.0,0,0.0,Friday,United Kingdom
13667.0,149,1,299.05,1,1.0,0.0,299.05,299.05,82,82.0,149,149.0,0,0.0,0.0,0.0,0,0.0,Wednesday,United Kingdom
13668.0,3,21,6221.21,12,1.75,18.0,296.25,518.43,284,13.52,3650,173.8,8,0.381,143.32,0.023,6,0.2857,Thursday,United Kingdom
13669.0,51,2,218.55,2,1.0,98.0,109.28,109.28,9,4.5,237,118.5,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13670.0,75,1,349.7,1,1.0,0.0,349.7,349.7,25,25.0,282,282.0,0,0.0,0.0,0.0,1,1.0,Sunday,United Kingdom
13672.0,301,2,186.39,2,1.0,30.0,93.2,93.2,4,2.0,57,28.5,3,1.5,186.39,1.0,0,0.0,Tuesday,United Kingdom
13673.0,19,2,370.24,1,2.0,13.0,185.12,370.24,47,23.5,114,57.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13675.0,151,2,486.82,2,1.0,133.0,243.41,243.41,25,12.5,330,165.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13678.0,152,1,224.92,1,1.0,0.0,224.92,224.92,16,16.0,828,828.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13680.0,1,4,3719.12,3,1.33,112.3,929.78,1239.71,164,41.0,1934,483.5,1,0.25,1520.11,0.4087,0,0.0,Thursday,United Kingdom
13681.0,18,4,827.83,3,1.33,45.7,206.96,275.94,37,9.25,360,90.0,0,0.0,0.0,0.0,2,0.5,Sunday,United Kingdom
13682.0,187,1,59.5,1,1.0,0.0,59.5,59.5,3,3.0,10,10.0,0,0.0,0.0,0.0,1,1.0,Sunday,United Kingdom
13684.0,286,1,65.13,1,1.0,0.0,65.13,65.13,29,29.0,38,38.0,1,1.0,3.0,0.0461,1,1.0,Sunday,United Kingdom
13685.0,3,7,790.12,2,3.5,9.5,112.87,395.06,29,4.14,1348,192.6,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13686.0,183,1,72.0,1,1.0,0.0,72.0,72.0,8,8.0,70,70.0,0,0.0,0.0,0.0,0,0.0,Friday,United Kingdom
13689.0,63,1,910.0,1,1.0,0.0,910.0,910.0,6,6.0,512,512.0,0,0.0,0.0,0.0,0,0.0,Friday,United Kingdom
13690.0,59,1,161.25,1,1.0,0.0,161.25,161.25,9,9.0,67,67.0,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13692.0,25,3,1460.72,3,1.0,105.5,486.91,486.91,48,16.0,1226,408.7,1,0.3333,12.75,0.0087,1,0.3333,Sunday,United Kingdom
13693.0,325,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,32.0,0.0,0,0.0,Unknown,United Kingdom
13694.0,4,50,55190.26,13,3.85,7.5,1103.81,4245.4,366,7.32,44820,896.4,7,0.14,1538.88,0.0279,1,0.02,Thursday,United Kingdom
13695.0,31,15,2495.13,9,1.67,16.3,166.34,277.24,46,3.07,1603,106.9,0,0.0,0.0,0.0,1,0.0667,Friday,United Kingdom
13697.0,39,1,151.3,1,1.0,0.0,151.3,151.3,12,12.0,177,177.0,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13699.0,155,1,308.58,1,1.0,0.0,308.58,308.58,14,14.0,66,66.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13700.0,26,10,2248.63,7,1.43,33.3,224.86,321.23,139,13.9,2281,228.1,0,0.0,0.0,0.0,4,0.4,Thursday,United Kingdom
13703.0,318,1,99.5,1,1.0,0.0,99.5,99.5,1,1.0,10,10.0,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13704.0,5,9,2303.86,4,2.25,10.4,255.98,575.96,111,12.33,1531,170.1,1,0.1111,12.75,0.0055,1,0.1111,Tuesday,United Kingdom
13705.0,8,3,559.61,3,1.0,183.0,186.54,186.54,25,8.33,363,121.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13706.0,303,1,316.39,1,1.0,0.0,316.39,316.39,20,20.0,189,189.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13707.0,267,2,776.61,2,1.0,48.0,388.3,388.3,48,24.0,351,175.5,0,0.0,0.0,0.0,0,0.0,Friday,United Kingdom
13708.0,271,1,283.33,1,1.0,0.0,283.33,283.33,48,48.0,300,300.0,0,0.0,0.0,0.0,1,1.0,Sunday,United Kingdom
13709.0,4,13,6262.1,6,2.17,25.9,481.7,1043.68,244,18.77,3508,269.8,4,0.3077,78.94,0.0126,0,0.0,Friday,United Kingdom
13710.0,32,1,180.48,1,1.0,0.0,180.48,180.48,8,8.0,176,176.0,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13711.0,219,2,252.06,1,2.0,0.0,126.03,252.06,11,5.5,140,70.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13712.0,247,1,228.84,1,1.0,0.0,228.84,228.84,10,10.0,352,352.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13715.0,281,5,1077.39,3,1.67,22.8,215.48,359.13,89,17.8,562,112.4,3,0.6,25.4,0.0236,2,0.4,Wednesday,United Kingdom
13716.0,269,1,138.28,1,1.0,0.0,138.28,138.28,21,21.0,138,138.0,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13717.0,32,6,1431.57,6,1.0,53.2,238.6,238.6,92,15.33,1935,322.5,1,0.1667,12.75,0.0089,0,0.0,Monday,United Kingdom
13718.0,246,2,306.55,2,1.0,49.0,153.28,153.28,9,4.5,173,86.5,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13719.0,15,5,1027.23,4,1.25,54.8,205.45,256.81,56,11.2,609,121.8,0,0.0,0.0,0.0,1,0.2,Thursday,United Kingdom
13720.0,117,4,784.45,4,1.0,46.0,196.11,196.11,42,10.5,477,119.2,0,0.0,0.0,0.0,0,0.0,Wednesday,United Kingdom
13721.0,36,1,524.14,1,1.0,0.0,524.14,524.14,28,28.0,316,316.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13722.0,120,3,2340.13,2,1.5,75.5,780.04,1170.06,75,25.0,1233,411.0,1,0.3333,6.25,0.0027,2,0.6667,Wednesday,United Kingdom
13723.0,217,1,199.85,1,1.0,0.0,199.85,199.85,6,6.0,43,43.0,0,0.0,0.0,0.0,0,0.0,Friday,United Kingdom
13725.0,50,8,1936.56,5,1.6,36.9,242.07,387.31,95,11.88,806,100.8,3,0.375,166.55,0.086,2,0.25,Friday,United Kingdom
13726.0,39,2,1079.66,2,1.0,61.0,539.83,539.83,39,19.5,1054,527.0,0,0.0,0.0,0.0,0,0.0,Wednesday,United Kingdom
13727.0,29,2,333.48,1,2.0,4.0,166.74,333.48,19,9.5,162,81.0,0,0.0,0.0,0.0,1,0.5,Sunday,United Kingdom
13728.0,37,6,1016.14,6,1.0,54.6,169.36,169.36,38,6.33,458,76.3,0,0.0,0.0,0.0,0,0.0,Wednesday,United Kingdom
13730.0,136,2,752.6,1,2.0,25.0,376.3,752.6,38,19.0,488,244.0,0,0.0,0.0,0.0,0,0.0,Friday,United Kingdom
13731.0,219,2,603.99,2,1.0,27.0,302.0,302.0,36,18.0,278,139.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13732.0,28,1,491.86,1,1.0,0.0,491.86,491.86,33,33.0,498,498.0,0,0.0,0.0,0.0,0,0.0,Friday,United Kingdom
13735.0,25,4,2865.34,4,1.0,69.7,716.34,716.34,158,39.5,1128,282.0,4,1.0,115.86,0.0404,0,0.0,Tuesday,United Kingdom
13736.0,5,2,710.8,2,1.0,255.0,355.4,355.4,166,83.0,496,248.0,1,0.5,7.9,0.0111,1,0.5,Sunday,United Kingdom
13737.0,200,1,339.6,1,1.0,0.0,339.6,339.6,29,29.0,125,125.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13739.0,18,1,216.9,1,1.0,0.0,216.9,216.9,3,3.0,54,54.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13740.0,241,1,350.75,1,1.0,0.0,350.75,350.75,23,23.0,425,425.0,0,0.0,0.0,0.0,0,0.0,Wednesday,United Kingdom
13741.0,72,3,668.43,3,1.0,72.5,222.81,222.81,34,11.33,218,72.7,1,0.3333,2.1,0.0031,0,0.0,Thursday,United Kingdom
13742.0,17,12,3056.47,7,1.71,27.5,254.71,436.64,200,16.67,1115,92.9,2,0.1667,28.6,0.0094,4,0.3333,Sunday,United Kingdom
13743.0,3,7,1306.8,6,1.17,42.7,186.69,217.8,8,1.14,1656,236.6,1,0.1429,1.45,0.0011,0,0.0,Friday,United Kingdom
13744.0,95,2,1073.56,2,1.0,197.0,536.78,536.78,54,27.0,1129,564.5,0,0.0,0.0,0.0,1,0.5,Sunday,United Kingdom
13745.0,151,1,300.04,1,1.0,0.0,300.04,300.04,25,25.0,496,496.0,1,1.0,8.5,0.0283,0,0.0,Thursday,United Kingdom
13747.0,374,1,79.6,1,1.0,0.0,79.6,79.6,1,1.0,8,8.0,0,0.0,0.0,0.0,0,0.0,Wednesday,United Kingdom
13748.0,96,5,943.85,3,1.67,69.5,188.77,314.62,24,4.8,439,87.8,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13750.0,54,5,1647.26,5,1.0,70.8,329.45,329.45,20,4.0,516,103.2,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13751.0,288,1,296.25,1,1.0,0.0,296.25,296.25,9,9.0,152,152.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13752.0,124,6,1154.93,5,1.2,24.4,192.49,230.99,64,10.67,874,145.7,0,0.0,0.0,0.0,2,0.3333,Sunday,United Kingdom
13753.0,288,1,741.26,1,1.0,0.0,741.26,741.26,35,35.0,512,512.0,0,0.0,0.0,0.0,0,0.0,Friday,United Kingdom
13754.0,152,2,282.6,2,1.0,165.0,141.3,141.3,11,5.5,214,107.0,0,0.0,0.0,0.0,0,0.0,Wednesday,United Kingdom
13755.0,4,9,2079.01,3,3.0,7.4,231.0,693.0,232,25.78,1242,138.0,1,0.1111,6.67,0.0032,0,0.0,Monday,United Kingdom
13756.0,2,14,5056.32,9,1.56,28.1,361.17,561.81,66,4.71,3116,222.6,1,0.0714,44.4,0.0088,0,0.0,Wednesday,United Kingdom
13758.0,12,7,3141.07,5,1.4,60.2,448.72,628.21,104,14.86,1676,239.4,0,0.0,0.0,0.0,2,0.2857,Sunday,United Kingdom
13759.0,33,2,659.41,2,1.0,37.0,329.7,329.7,24,12.0,287,143.5,0,0.0,0.0,0.0,1,0.5,Thursday,United Kingdom
13760.0,54,2,286.79,2,1.0,202.0,143.4,143.4,50,25.0,197,98.5,0,0.0,0.0,0.0,1,0.5,Sunday,United Kingdom
13761.0,50,2,1070.65,2,1.0,129.0,535.33,535.33,68,34.0,642,321.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13762.0,204,1,306.72,1,1.0,0.0,306.72,306.72,7,7.0,272,272.0,1,1.0,306.72,1.0,0,0.0,Thursday,United Kingdom
13763.0,63,1,1714.96,1,1.0,0.0,1714.96,1714.96,15,15.0,728,728.0,2,2.0,25.5,0.0149,0,0.0,Friday,United Kingdom
13764.0,71,3,1516.42,3,1.0,133.0,505.47,505.47,182,60.67,923,307.7,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13767.0,2,37,16451.96,12,3.08,10.3,444.65,1371.0,55,1.49,6898,186.4,15,0.4054,274.65,0.0167,3,0.0811,Tuesday,United Kingdom
13769.0,2,10,2777.51,9,1.11,40.6,277.75,308.61,73,7.3,1163,116.3,6,0.6,24.64,0.0089,0,0.0,Monday,United Kingdom
13771.0,64,4,2634.45,3,1.33,60.7,658.61,878.15,114,28.5,1477,369.2,1,0.25,2.75,0.001,0,0.0,Wednesday,United Kingdom
13772.0,34,3,1118.43,3,1.0,102.5,372.81,372.81,141,47.0,540,180.0,0,0.0,0.0,0.0,2,0.6667,Sunday,United Kingdom
13774.0,82,1,342.8,1,1.0,0.0,342.8,342.8,22,22.0,192,192.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13777.0,1,33,19605.52,13,2.54,11.6,594.11,1508.12,36,1.09,9785,296.5,7,0.2121,219.06,0.0112,1,0.0303,Wednesday,United Kingdom
13778.0,103,1,178.7,1,1.0,0.0,178.7,178.7,9,9.0,70,70.0,0,0.0,0.0,0.0,1,1.0,Sunday,United Kingdom
13780.0,7,2,336.01,2,1.0,163.0,168.0,168.0,56,28.0,282,141.0,0,0.0,0.0,0.0,0,0.0,Friday,United Kingdom
13781.0,251,1,127.84,1,1.0,0.0,127.84,127.84,17,17.0,30,30.0,0,0.0,0.0,0.0,1,1.0,Sunday,United Kingdom
13782.0,13,6,906.66,5,1.2,63.0,151.11,181.33,96,16.0,369,61.5,0,0.0,0.0,0.0,5,0.8333,Sunday,United Kingdom
13784.0,10,11,2115.75,9,1.22,32.2,192.34,235.08,9,0.82,1533,139.4,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13786.0,367,1,230.4,1,1.0,0.0,230.4,230.4,7,7.0,136,136.0,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13787.0,76,2,309.04,2,1.0,288.0,154.52,154.52,24,12.0,337,168.5,0,0.0,0.0,0.0,1,0.5,Sunday,United Kingdom
13790.0,4,1,348.8,1,1.0,0.0,348.8,348.8,45,45.0,748,748.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13791.0,43,2,1400.0,2,1.0,40.0,700.0,700.0,7,3.5,1120,560.0,1,0.5,468.32,0.3345,0,0.0,Friday,United Kingdom
13792.0,66,2,195.55,2,1.0,221.0,97.78,97.78,13,6.5,92,46.0,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13798.0,1,57,35627.47,13,4.38,6.6,625.04,2740.57,113,1.98,22056,386.9,6,0.1053,760.42,0.0213,5,0.0877,Friday,United Kingdom
13799.0,117,2,688.86,2,1.0,177.0,344.43,344.43,32,16.0,402,201.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13800.0,310,1,551.92,1,1.0,0.0,551.92,551.92,33,33.0,331,331.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13801.0,67,1,322.6,1,1.0,0.0,322.6,322.6,23,23.0,168,168.0,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13802.0,138,3,4382.62,3,1.0,86.0,1460.87,1460.87,55,18.33,2412,804.0,3,1.0,693.15,0.1582,1,0.3333,Wednesday,United Kingdom
13803.0,255,1,277.07,1,1.0,0.0,277.07,277.07,17,17.0,121,121.0,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13804.0,31,7,2579.99,4,1.75,43.2,368.57,645.0,124,17.71,1462,208.9,0,0.0,0.0,0.0,1,0.1429,Wednesday,United Kingdom
13805.0,52,2,804.2,2,1.0,76.0,402.1,402.1,10,5.0,1436,718.0,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13806.0,64,1,256.38,1,1.0,0.0,256.38,256.38,10,10.0,56,56.0,0,0.0,0.0,0.0,0,0.0,Friday,United Kingdom
13807.0,367,1,112.6,1,1.0,0.0,112.6,112.6,7,7.0,36,36.0,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13808.0,6,5,1713.26,3,1.67,22.8,342.65,571.09,70,14.0,782,156.4,0,0.0,0.0,0.0,2,0.4,Sunday,United Kingdom
13809.0,305,1,155.05,1,1.0,0.0,155.05,155.05,11,11.0,29,29.0,0,0.0,0.0,0.0,0,0.0,Monday,Otros
13810.0,29,2,802.31,2,1.0,27.0,401.16,401.16,30,15.0,307,153.5,0,0.0,0.0,0.0,0,0.0,Friday,Germany
13811.0,184,2,519.75,2,1.0,55.0,259.88,259.88,5,2.5,63,31.5,0,0.0,0.0,0.0,0,0.0,Thursday,Germany
13812.0,42,3,485.0,2,1.5,31.5,161.67,242.5,32,10.67,330,110.0,0,0.0,0.0,0.0,0,0.0,Friday,Germany
13813.0,40,4,1168.86,3,1.33,31.7,292.21,389.62,53,13.25,541,135.2,1,0.25,13.45,0.0115,1,0.25,Monday,Germany
13814.0,56,2,1553.92,2,1.0,44.0,776.96,776.96,37,18.5,864,432.0,1,0.5,17.0,0.0109,0,0.0,Monday,Germany
13815.0,22,4,3563.28,3,1.33,98.7,890.82,1187.76,131,32.75,2372,593.0,1,0.25,12.45,0.0035,0,0.0,Monday,Germany
13816.0,24,2,472.47,2,1.0,40.0,236.24,236.24,24,12.0,265,132.5,2,1.0,16.63,0.0352,0,0.0,Thursday,Germany
13817.0,29,2,328.98,2,1.0,322.0,164.49,164.49,19,9.5,208,104.0,0,0.0,0.0,0.0,0,0.0,Thursday,Germany
13819.0,302,3,1140.35,2,1.5,9.0,380.12,570.17,26,8.67,1109,369.7,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13821.0,145,2,385.64,2,1.0,116.0,192.82,192.82,51,25.5,153,76.5,0,0.0,0.0,0.0,0,0.0,Wednesday,United Kingdom
13822.0,6,2,628.1,2,1.0,34.0,314.05,314.05,90,45.0,611,305.5,0,0.0,0.0,0.0,2,1.0,Sunday,United Kingdom
13823.0,19,2,957.66,2,1.0,72.0,478.83,478.83,39,19.5,439,219.5,0,0.0,0.0,0.0,0,0.0,Friday,United Kingdom
13824.0,33,5,1698.94,5,1.0,69.2,339.79,339.79,34,6.8,768,153.6,0,0.0,0.0,0.0,0,0.0,Wednesday,United Kingdom
13826.0,158,1,189.5,1,1.0,0.0,189.5,189.5,10,10.0,82,82.0,1,1.0,9.95,0.0525,0,0.0,Thursday,United Kingdom
13827.0,58,3,397.0,2,1.5,42.5,132.33,198.5,83,27.67,138,46.0,0,0.0,0.0,0.0,0,0.0,Friday,United Kingdom
13828.0,22,1,209.49,1,1.0,0.0,209.49,209.49,15,15.0,311,311.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13829.0,359,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,102.0,0.0,0,0.0,Unknown,United Kingdom
13831.0,16,6,2178.05,5,1.2,70.6,363.01,435.61,58,9.67,735,122.5,0,0.0,0.0,0.0,2,0.3333,Monday,United Kingdom
13832.0,18,1,52.2,1,1.0,0.0,52.2,52.2,3,3.0,28,28.0,1,1.0,11.25,0.2155,1,1.0,Sunday,United Kingdom
13833.0,159,1,383.85,1,1.0,0.0,383.85,383.85,28,28.0,117,117.0,0,0.0,0.0,0.0,1,1.0,Sunday,United Kingdom
13835.0,25,4,830.37,4,1.0,63.3,207.59,207.59,48,12.0,442,110.5,0,0.0,0.0,0.0,1,0.25,Sunday,United Kingdom
13837.0,212,2,266.59,2,1.0,105.0,133.29,133.29,17,8.5,182,91.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13838.0,6,4,674.82,3,1.33,121.3,168.7,224.94,144,36.0,254,63.5,0,0.0,0.0,0.0,4,1.0,Sunday,United Kingdom
13841.0,253,1,85.0,1,1.0,0.0,85.0,85.0,1,1.0,100,100.0,0,0.0,0.0,0.0,0,0.0,Friday,United Kingdom
13842.0,59,9,3331.82,9,1.0,38.5,370.2,370.2,155,17.22,1768,196.4,0,0.0,0.0,0.0,0,0.0,Wednesday,United Kingdom
13844.0,11,1,361.62,1,1.0,0.0,361.62,361.62,20,20.0,196,196.0,0,0.0,0.0,0.0,0,0.0,Monday,United Kingdom
13845.0,65,1,312.98,1,1.0,0.0,312.98,312.98,9,9.0,182,182.0,0,0.0,0.0,0.0,0,0.0,Thursday,United Kingdom
13846.0,25,3,861.16,3,1.0,167.5,287.05,287.05,55,18.33,388,129.3,1,0.3333,17.45,0.0203,0,0.0,Tuesday,United Kingdom
13848.0,92,3,250.2,3,1.0,136.5,83.4,83.4,3,1.0,560,186.7,0,0.0,0.0,0.0,0,0.0,Tuesday,United Kingdom
13849.0,52,2,1535.75,2,1.0,119.0,767.88,767.88,97,48.5,1016,508.0,0,0.0,0.0,0.0,0,0.0,Wednesday,United Kingdom
13850.0,88,1,1595.48,1,1.0,0.0,1595.48,1595.48,93,93.0,944,944.0,1,1.0,8.67,0.0054,0,0.0,Tuesday,United Kingdom
13851.0,96,3,1985.46,3,1.0,96.0,661.82,661.82,77,25.67,1345,448.3,0,0.0,0.0,0.0,0,0.0,Wednesday,United Kingdom
